"transaction_id","year","month","day","customer_name","city","country","amount","payment_method","status"
"T30002396",2024,1,13,"Ewa Kowalski","Kraków","ES",3674.04,"card","declined"
"T30002397",2025,1,7,"Adam Mazur","Poznań","PL",7768.48,"card","approved"
"T30002398",2023,1,12,"Maria Wojcik","Gdańsk","IT",4107.79,"card","declined"
"T30002399",2023,5,25,"Adam Kaczmarek","Warszawa","DE",4536.05,"transfer","approved"
"T30002400",2025,10,8,"Kasia Wisniewski","Gdańsk","IT",4733.75,"cash","pending"
"T30002401",2024,8,2,"Kasia Nowak","Warszawa","IT",1781.56,"card","approved"
"T30002402",2023,5,6,"Tomasz Wisniewski","Wrocław","DE",668.64,"transfer","pending"
"T30002403",2024,8,29,"Piotr Mazur","Poznań","DE",1663.83,"card","approved"
"T30002404",2024,7,25,"Maria Kowalski","Poznań","IT",7879.9,"blik","approved"
"T30002405",2024,4,8,"Anna Kaczmarek","Wrocław","ES",385.45,"card","approved"
"T30002406",2024,4,29,"Ewa Kaczmarek","Kraków","ES",6710.53,"card","approved"
"T30002407",2023,8,8,"Ewa Wojcik","Warszawa","PL",8032.7,"blik","approved"
"T30002408",2025,6,15,"Adam Wojcik","Gdańsk","DE",3754.8,"card","declined"
"T30002409",2024,2,6,"Jan Wisniewski","Warszawa","ES",5773.24,"blik","pending"
"T30002410",2024,11,23,"Piotr Kowalski","Poznań","DE",2668.26,"cash","approved"
"T30002411",2025,4,21,"Kasia Kaczmarek","Warszawa","FR",5760.3,"blik","approved"
"T30002412",2025,9,5,"Jan Kowalski","Gdańsk","DE",8237.62,"blik","approved"
"T30002413",2024,1,6,"Ewa Wojcik","Wrocław","PL",4709.24,"blik","approved"
"T30002414",2023,4,30,"Kasia Mazur","Warszawa","ES",532.69,"cash","pending"
"T30002415",2023,3,27,"Maria Wisniewski","Wrocław","FR",9165.37,"cash","pending"
"T30002416",2024,6,15,"Kasia Nowak","Poznań","ES",7892.44,"cash","approved"
"T30002417",2025,8,10,"Jan Mazur","Poznań","FR",2616.72,"transfer","approved"
"T30002418",2024,4,18,"Tomasz Kowalski","Warszawa","IT",7882.38,"blik","approved"
"T30002419",2024,2,27,"Tomasz Mazur","Wrocław","ES",3280.99,"blik","approved"
"T30002420",2024,2,10,"Maria Kowalski","Wrocław","ES",9102.85,"transfer","declined"
"T30002421",2025,5,12,"Adam Nowak","Wrocław","DE",6111.18,"card","pending"
"T30002422",2024,9,28,"Jan Kowalski","Wrocław","PL",8343.35,"card","approved"
"T30002423",2023,8,28,"Kasia Kaczmarek","Wrocław","DE",7813.45,"card","approved"
"T30002424",2025,5,25,"Adam Wisniewski","Wrocław","ES",7741.7,"cash","approved"
"T30002425",2025,10,30,"Kasia Wojcik","Kraków","PL",1295.88,"card","approved"
"T30002426",2025,2,22,"Ewa Wojcik","Warszawa","DE",4161.04,"blik","declined"
"T30002427",2024,6,21,"Ewa Kaczmarek","Warszawa","PL",5628.32,"cash","approved"
"T30002428",2023,2,10,"Tomasz Wojcik","Kraków","PL",7435.74,"card","declined"
"T30002429",2024,3,16,"Ewa Wojcik","Gdańsk","IT",8387.66,"card","approved"
"T30002430",2023,9,20,"Kasia Wojcik","Warszawa","IT",7796.28,"cash","approved"
"T30002431",2025,8,9,"Adam Kaczmarek","Poznań","DE",4582.46,"transfer","declined"
"T30002432",2023,7,21,"Anna Nowak","Wrocław","ES",1325.96,"card","pending"
"T30002433",2024,7,2,"Adam Wisniewski","Kraków","FR",3542.63,"transfer","approved"
"T30002434",2023,5,30,"Kasia Wojcik","Wrocław","PL",7148.95,"cash","pending"
"T30002435",2023,10,3,"Adam Nowak","Wrocław","IT",8455.58,"card","declined"
"T30002436",2025,7,21,"Adam Wisniewski","Wrocław","PL",1544.16,"blik","approved"
"T30002437",2025,7,12,"Piotr Wisniewski","Gdańsk","ES",4556.32,"transfer","pending"
"T30002438",2023,7,13,"Tomasz Wojcik","Kraków","DE",800.28,"transfer","pending"
"T30002439",2023,11,7,"Tomasz Wojcik","Gdańsk","ES",1149.66,"card","declined"
"T30002440",2023,1,5,"Tomasz Kowalski","Kraków","ES",5847.02,"card","approved"
"T30002441",2023,8,17,"Tomasz Kowalski","Gdańsk","ES",4874.98,"card","approved"
"T30002442",2023,11,20,"Piotr Nowak","Warszawa","PL",1735.12,"card","approved"
"T30002443",2023,5,29,"Kasia Wisniewski","Warszawa","ES",8253.19,"cash","pending"
"T30002444",2023,8,27,"Kasia Mazur","Poznań","FR",8324.54,"blik","approved"
"T30002445",2025,9,9,"Maria Mazur","Poznań","ES",7575.58,"card","pending"
"T30002446",2024,2,20,"Kasia Nowak","Warszawa","FR",8209.91,"card","pending"
"T30002447",2023,8,19,"Anna Nowak","Poznań","ES",8923.35,"card","approved"
"T30002448",2024,5,27,"Ewa Kowalski","Kraków","ES",8168.16,"card","approved"
"T30002449",2023,4,30,"Adam Kaczmarek","Wrocław","ES",8409.05,"card","approved"
"T30002450",2023,12,26,"Ewa Wisniewski","Kraków","PL",9127.92,"card","approved"
"T30002451",2024,9,30,"Kasia Kaczmarek","Gdańsk","DE",1983.33,"transfer","approved"
"T30002452",2024,10,11,"Ewa Wojcik","Wrocław","DE",1064.39,"card","pending"
"T30002453",2023,2,17,"Kasia Kaczmarek","Gdańsk","ES",4092.63,"blik","approved"
"T30002454",2024,7,25,"Tomasz Nowak","Warszawa","PL",3093.62,"blik","declined"
"T30002455",2025,8,26,"Tomasz Kowalski","Kraków","PL",4581.54,"blik","declined"
"T30002456",2024,4,15,"Ewa Mazur","Warszawa","PL",9293.16,"card","approved"
"T30002457",2023,6,16,"Kasia Kaczmarek","Warszawa","DE",8936.84,"card","declined"
"T30002458",2023,4,7,"Jan Kowalski","Gdańsk","PL",3692.68,"transfer","pending"
"T30002459",2023,11,2,"Anna Mazur","Gdańsk","DE",217.23,"card","declined"
"T30002460",2024,10,8,"Piotr Kowalski","Poznań","IT",9623.68,"card","approved"
"T30002461",2023,4,21,"Maria Wisniewski","Wrocław","ES",9077.55,"blik","declined"
"T30002462",2025,9,18,"Maria Kaczmarek","Wrocław","IT",2617.66,"cash","declined"
"T30002463",2023,8,26,"Piotr Kowalski","Warszawa","DE",9329.17,"card","approved"
"T30002464",2023,9,7,"Ewa Wojcik","Wrocław","IT",6241.84,"card","approved"
"T30002465",2024,4,29,"Piotr Wisniewski","Poznań","IT",6627.91,"card","approved"
"T30002466",2025,7,13,"Adam Wojcik","Poznań","PL",1048.26,"card","declined"
"T30002467",2024,2,24,"Anna Wojcik","Warszawa","PL",436.55,"blik","pending"
"T30002468",2024,1,22,"Kasia Wojcik","Gdańsk","IT",8248.42,"blik","approved"
"T30002469",2025,3,29,"Anna Kowalski","Kraków","DE",2177.18,"card","approved"
"T30002470",2025,4,8,"Anna Wisniewski","Kraków","FR",6716.4,"cash","pending"
"T30002471",2025,4,30,"Maria Wojcik","Warszawa","FR",1785.13,"transfer","declined"
"T30002472",2025,3,11,"Anna Wojcik","Gdańsk","PL",8544.34,"card","pending"
"T30002473",2024,6,15,"Maria Nowak","Warszawa","DE",8710.27,"card","pending"
"T30002474",2025,10,29,"Kasia Kowalski","Gdańsk","DE",2816.31,"transfer","approved"
"T30002475",2024,10,13,"Kasia Wisniewski","Kraków","PL",8951.4,"card","approved"
"T30002476",2025,2,15,"Jan Kaczmarek","Warszawa","ES",5804.58,"card","declined"
"T30002477",2023,2,18,"Kasia Kaczmarek","Wrocław","FR",6952.56,"cash","approved"
"T30002478",2025,5,16,"Adam Wisniewski","Poznań","ES",1571.77,"card","pending"
"T30002479",2025,9,23,"Tomasz Wojcik","Wrocław","IT",1990.91,"transfer","approved"
"T30002480",2024,5,6,"Kasia Mazur","Poznań","IT",2436.47,"blik","approved"
"T30002481",2024,5,1,"Kasia Wojcik","Wrocław","FR",8593.29,"card","pending"
"T30002482",2023,4,16,"Kasia Kaczmarek","Gdańsk","DE",872.97,"transfer","pending"
"T30002483",2023,1,26,"Ewa Kaczmarek","Wrocław","DE",7245.39,"card","approved"
"T30002484",2023,8,23,"Piotr Wojcik","Poznań","DE",5686.46,"card","declined"
"T30002485",2024,7,19,"Anna Mazur","Poznań","DE",2459.08,"card","approved"
"T30002486",2023,10,1,"Jan Nowak","Wrocław","PL",5396.23,"card","approved"
"T30002487",2025,7,30,"Maria Wisniewski","Warszawa","ES",576.23,"cash","pending"
"T30002488",2023,9,10,"Jan Kaczmarek","Gdańsk","IT",4842.27,"transfer","declined"
"T30002489",2023,10,16,"Tomasz Wojcik","Kraków","FR",1311.6,"blik","approved"
"T30002490",2024,9,11,"Adam Wojcik","Wrocław","FR",602.14,"card","pending"
"T30002491",2023,11,22,"Anna Kowalski","Wrocław","DE",7543.62,"card","declined"
"T30002492",2024,1,22,"Maria Nowak","Kraków","PL",9847.98,"card","declined"
"T30002493",2024,2,25,"Kasia Kowalski","Warszawa","FR",6948.32,"blik","approved"
"T30002494",2023,5,16,"Maria Kowalski","Warszawa","ES",7268.16,"cash","declined"
"T30002495",2025,5,3,"Anna Wisniewski","Kraków","ES",8336.8,"card","approved"
"T30002496",2024,3,16,"Adam Wojcik","Warszawa","DE",291.1,"transfer","declined"
"T30002497",2023,2,3,"Jan Kaczmarek","Wrocław","PL",5009.49,"cash","approved"
"T30002498",2023,8,17,"Anna Kaczmarek","Gdańsk","PL",7145.88,"blik","declined"
"T30002499",2023,10,25,"Ewa Mazur","Wrocław","ES",5993.93,"cash","approved"
"T30002500",2024,8,16,"Ewa Wisniewski","Kraków","ES",1892.3,"cash","declined"
"T30002501",2023,1,8,"Piotr Kaczmarek","Kraków","PL",5867.03,"card","declined"
"T30002502",2023,3,21,"Kasia Wojcik","Wrocław","ES",5027.11,"card","declined"
"T30002503",2024,2,15,"Tomasz Nowak","Wrocław","DE",8379.34,"blik","approved"
"T30002504",2024,1,26,"Adam Kaczmarek","Kraków","FR",2864.37,"cash","approved"
"T30002505",2025,7,26,"Adam Wisniewski","Wrocław","FR",1660.42,"cash","approved"
"T30002506",2025,6,29,"Tomasz Kowalski","Warszawa","PL",3970.21,"card","approved"
"T30002507",2023,8,3,"Anna Nowak","Warszawa","DE",5613.77,"transfer","pending"
"T30002508",2023,11,27,"Piotr Kowalski","Wrocław","PL",8751.43,"card","declined"
"T30002509",2023,8,11,"Anna Kaczmarek","Wrocław","FR",8326.63,"card","pending"
"T30002510",2024,2,27,"Anna Kaczmarek","Poznań","FR",7249.2,"blik","approved"
"T30002511",2023,4,9,"Jan Wojcik","Kraków","FR",4656.39,"blik","approved"
"T30002512",2025,3,25,"Tomasz Kaczmarek","Warszawa","IT",1347.28,"cash","declined"
"T30002513",2024,10,31,"Maria Kowalski","Poznań","FR",2536.15,"blik","approved"
"T30002514",2023,9,29,"Tomasz Wisniewski","Gdańsk","ES",7551.03,"card","pending"
"T30002515",2024,11,3,"Ewa Kaczmarek","Gdańsk","ES",8645.97,"cash","declined"
"T30002516",2023,7,26,"Piotr Kowalski","Poznań","ES",3783.91,"transfer","approved"
"T30002517",2023,8,25,"Tomasz Wisniewski","Warszawa","IT",7967.46,"card","pending"
"T30002518",2025,4,2,"Anna Nowak","Wrocław","ES",7145.44,"card","approved"
"T30002519",2024,9,2,"Jan Kowalski","Gdańsk","ES",1559.33,"transfer","approved"
"T30002520",2025,8,17,"Anna Nowak","Poznań","ES",5236.47,"card","approved"
"T30002521",2025,7,27,"Adam Wojcik","Warszawa","IT",6563.68,"blik","declined"
"T30002522",2024,4,10,"Ewa Mazur","Wrocław","DE",5671.07,"card","declined"
"T30002523",2025,6,12,"Ewa Wisniewski","Wrocław","IT",6867.81,"cash","pending"
"T30002524",2023,5,31,"Anna Kowalski","Kraków","IT",7835.94,"blik","pending"
"T30002525",2023,2,7,"Tomasz Mazur","Kraków","ES",8827.4,"card","approved"
"T30002526",2023,1,27,"Anna Kaczmarek","Kraków","ES",2053.34,"card","approved"
"T30002527",2024,10,18,"Anna Kowalski","Warszawa","DE",2181.79,"transfer","pending"
"T30002528",2024,3,28,"Adam Wojcik","Wrocław","ES",7790.74,"cash","declined"
"T30002529",2024,11,4,"Jan Wojcik","Gdańsk","DE",4245.6,"cash","pending"
"T30002530",2023,2,9,"Kasia Wisniewski","Wrocław","DE",4893.2,"blik","approved"
"T30002531",2024,9,16,"Jan Wisniewski","Wrocław","DE",6928.97,"card","approved"
"T30002532",2023,6,4,"Adam Mazur","Poznań","FR",554.29,"card","approved"
"T30002533",2024,11,10,"Maria Nowak","Gdańsk","FR",2206.44,"card","pending"
"T30002534",2025,10,11,"Anna Kaczmarek","Warszawa","DE",6127.64,"cash","declined"
"T30002535",2023,6,3,"Kasia Kaczmarek","Kraków","PL",6265.14,"card","declined"
"T30002536",2024,9,22,"Kasia Wojcik","Wrocław","PL",2579.75,"cash","approved"
"T30002537",2025,6,12,"Tomasz Kowalski","Kraków","FR",8683.31,"transfer","declined"
"T30002538",2024,3,22,"Piotr Mazur","Kraków","ES",5255.64,"transfer","approved"
"T30002539",2025,2,17,"Adam Wisniewski","Warszawa","DE",4234.36,"blik","pending"
"T30002540",2023,9,30,"Anna Kowalski","Warszawa","IT",4756.43,"cash","pending"
"T30002541",2025,10,26,"Anna Wojcik","Wrocław","FR",9592.63,"card","declined"
"T30002542",2024,1,2,"Piotr Mazur","Warszawa","ES",9264.44,"transfer","approved"
"T30002543",2023,5,4,"Maria Nowak","Kraków","IT",8201.48,"blik","declined"
"T30002544",2024,9,7,"Jan Wisniewski","Warszawa","ES",64.45,"card","approved"
"T30002545",2025,10,31,"Adam Kaczmarek","Warszawa","IT",507.84,"blik","approved"
"T30001586",2023,10,21,"Tomasz Mazur","Gdańsk","ES",6899.28,"cash","pending"
"T30002546",2023,5,31,"Anna Mazur","Poznań","FR",1149.15,"cash","pending"
"T30002547",2025,6,11,"Tomasz Mazur","Gdańsk","PL",8694.92,"blik","declined"
"T30002548",2024,4,25,"Ewa Wojcik","Wrocław","IT",8111.8,"transfer","pending"
"T30002549",2024,9,12,"Anna Wisniewski","Poznań","ES",3159.98,"card","approved"
"T30002550",2024,11,30,"Kasia Wojcik","Gdańsk","IT",9537.55,"cash","approved"
"T30002551",2025,7,13,"Maria Nowak","Kraków","PL",6801.84,"card","approved"
"T30002552",2025,7,29,"Jan Nowak","Poznań","IT",5638.16,"card","approved"
"T30002553",2025,7,4,"Ewa Nowak","Wrocław","IT",4870.78,"card","declined"
"T30002554",2023,12,18,"Maria Wisniewski","Warszawa","IT",3211.77,"card","approved"
"T30002555",2025,7,18,"Maria Mazur","Gdańsk","IT",7598.78,"transfer","approved"
"T30002556",2024,4,12,"Maria Kowalski","Gdańsk","ES",359.24,"blik","approved"
"T30002557",2023,9,24,"Maria Mazur","Gdańsk","PL",5782.94,"blik","pending"
"T30002558",2025,3,31,"Tomasz Mazur","Gdańsk","ES",983.78,"card","approved"
"T30002559",2024,3,28,"Tomasz Nowak","Poznań","PL",8510.35,"card","approved"
"T30002560",2025,8,1,"Maria Kowalski","Poznań","FR",7151.2,"transfer","declined"
"T30002561",2023,12,17,"Tomasz Nowak","Wrocław","PL",5511.5,"blik","approved"
"T30002562",2023,12,5,"Ewa Nowak","Warszawa","PL",4053.23,"transfer","approved"
"T30002563",2024,7,2,"Kasia Kowalski","Poznań","DE",958.55,"card","approved"
"T30002564",2024,10,2,"Adam Kowalski","Wrocław","IT",9218.16,"transfer","declined"
"T30002565",2024,4,20,"Maria Wisniewski","Wrocław","FR",2961.95,"blik","pending"
"T30002566",2023,2,25,"Jan Kaczmarek","Wrocław","FR",1517.96,"cash","declined"
"T30002567",2024,3,4,"Piotr Kaczmarek","Wrocław","IT",3017.78,"card","pending"
"T30002568",2024,1,7,"Anna Wisniewski","Poznań","IT",596.27,"cash","pending"
"T30002569",2025,8,25,"Jan Mazur","Poznań","ES",9175.08,"cash","approved"
"T30002570",2024,1,8,"Ewa Nowak","Poznań","ES",1807.96,"card","approved"
"T30002571",2023,9,23,"Anna Nowak","Gdańsk","IT",9449.75,"card","approved"
"T30002572",2024,8,31,"Ewa Mazur","Poznań","FR",2577.87,"cash","approved"
"T30002573",2023,9,5,"Ewa Kowalski","Poznań","DE",539.32,"transfer","approved"
"T30002574",2023,3,8,"Tomasz Kowalski","Wrocław","FR",9800.39,"transfer","pending"
"T30002575",2023,1,14,"Kasia Wisniewski","Warszawa","ES",6112.15,"blik","approved"
"T30002576",2024,4,7,"Piotr Wisniewski","Poznań","DE",6798.76,"blik","declined"
"T30002577",2025,10,30,"Jan Mazur","Wrocław","FR",274.74,"cash","approved"
"T30002578",2024,5,31,"Tomasz Wojcik","Warszawa","PL",1978.75,"cash","approved"
"T30002579",2024,5,12,"Ewa Wojcik","Wrocław","ES",1549.84,"card","pending"
"T30002580",2025,2,13,"Ewa Nowak","Gdańsk","FR",3978.86,"transfer","pending"
"T30002581",2024,8,22,"Ewa Kowalski","Poznań","FR",1080.97,"card","declined"
"T30002582",2023,3,5,"Tomasz Wojcik","Gdańsk","ES",1892.11,"card","pending"
"T30002583",2025,5,12,"Piotr Wojcik","Wrocław","IT",2440.04,"blik","declined"
"T30002584",2024,7,23,"Ewa Kowalski","Kraków","FR",83.74,"blik","pending"
"T30002585",2024,3,11,"Piotr Wojcik","Kraków","IT",9413.82,"transfer","pending"
"T30002586",2024,1,5,"Anna Wojcik","Poznań","ES",3045.93,"transfer","declined"
"T30002587",2025,7,14,"Maria Nowak","Poznań","IT",969.72,"transfer","approved"
"T30002588",2024,3,3,"Kasia Kowalski","Warszawa","IT",4492.97,"transfer","approved"
"T30002589",2023,1,15,"Jan Wisniewski","Wrocław","IT",151.8,"card","pending"
"T30002590",2024,5,26,"Piotr Kaczmarek","Gdańsk","ES",3488.89,"transfer","declined"
"T30002591",2024,6,24,"Adam Nowak","Poznań","DE",8200.02,"cash","approved"
"T30002592",2023,7,30,"Anna Wisniewski","Kraków","ES",4846.97,"cash","declined"
"T30002593",2025,5,13,"Kasia Mazur","Kraków","IT",7641.1,"cash","approved"
"T30002594",2023,2,22,"Adam Kowalski","Wrocław","DE",9048,"blik","approved"
"T30002595",2025,1,16,"Adam Mazur","Warszawa","FR",5087.45,"blik","approved"
"T30002596",2025,5,9,"Piotr Kaczmarek","Poznań","IT",4316.84,"card","approved"
"T30002597",2024,4,5,"Jan Mazur","Poznań","DE",2585.73,"cash","pending"
"T30002598",2024,2,1,"Kasia Wisniewski","Kraków","IT",1490.48,"cash","declined"
"T30002599",2024,2,27,"Adam Wisniewski","Kraków","FR",8444.76,"cash","declined"
"T30002600",2023,11,26,"Ewa Nowak","Wrocław","FR",1285.98,"card","pending"
"T30002601",2025,6,2,"Anna Wojcik","Wrocław","IT",2395.15,"transfer","approved"
"T30002602",2023,12,15,"Jan Kaczmarek","Kraków","ES",6671.66,"transfer","declined"
"T30002603",2025,2,21,"Jan Kaczmarek","Wrocław","FR",797.54,"transfer","approved"
"T30002604",2025,10,11,"Adam Kaczmarek","Gdańsk","DE",6464.92,"blik","pending"
"T30002605",2024,6,2,"Tomasz Kaczmarek","Wrocław","FR",9198.07,"cash","approved"
"T30002606",2024,1,1,"Adam Mazur","Warszawa","FR",8846.19,"card","pending"
"T30002607",2025,5,27,"Maria Nowak","Gdańsk","IT",6869.31,"card","approved"
"T30002608",2024,9,28,"Ewa Wojcik","Gdańsk","ES",6301.81,"card","pending"
"T30002609",2023,6,2,"Tomasz Wisniewski","Wrocław","FR",5730.65,"transfer","approved"
"T30002610",2024,8,6,"Jan Nowak","Warszawa","DE",9670.21,"blik","approved"
"T30002611",2025,4,17,"Anna Mazur","Poznań","FR",891.31,"card","approved"
"T30002612",2023,11,10,"Jan Wisniewski","Poznań","ES",4763.52,"cash","approved"
"T30002613",2023,11,7,"Piotr Kowalski","Wrocław","IT",2075.49,"cash","pending"
"T30002614",2023,1,4,"Ewa Mazur","Warszawa","IT",9398.99,"card","approved"
"T30002615",2023,11,6,"Kasia Nowak","Gdańsk","ES",5908.96,"transfer","approved"
"T30002616",2025,2,27,"Jan Wojcik","Poznań","IT",1336.86,"blik","approved"
"T30002617",2024,4,2,"Ewa Kaczmarek","Poznań","ES",9708.58,"transfer","declined"
"T30002618",2025,2,27,"Jan Mazur","Gdańsk","FR",1380.55,"transfer","declined"
"T30002619",2025,1,22,"Adam Mazur","Warszawa","DE",5349.94,"card","declined"
"T30002620",2023,4,5,"Piotr Mazur","Poznań","DE",2799.6,"blik","pending"
"T30002621",2025,3,12,"Adam Nowak","Poznań","FR",6287.16,"cash","declined"
"T30002622",2023,3,2,"Ewa Kaczmarek","Gdańsk","FR",4745.23,"card","declined"
"T30002623",2024,10,7,"Ewa Mazur","Warszawa","FR",3942.58,"cash","approved"
"T30002624",2024,3,16,"Adam Mazur","Gdańsk","ES",6795.47,"blik","pending"
"T30002625",2023,11,24,"Tomasz Mazur","Kraków","DE",2219.32,"card","approved"
"T30002626",2023,9,25,"Kasia Wojcik","Wrocław","IT",6415.63,"transfer","declined"
"T30002627",2024,7,18,"Ewa Wojcik","Gdańsk","FR",992.09,"transfer","approved"
"T30002628",2023,7,21,"Adam Kowalski","Wrocław","DE",8587.52,"blik","approved"
"T30002629",2025,6,7,"Ewa Mazur","Poznań","IT",6568.18,"card","approved"
"T30002630",2024,1,15,"Jan Wisniewski","Poznań","PL",9194.21,"transfer","declined"
"T30002631",2023,11,20,"Kasia Mazur","Kraków","DE",5176.35,"blik","declined"
"T30002632",2025,4,17,"Kasia Wisniewski","Kraków","ES",8136.56,"transfer","approved"
"T30002633",2023,2,10,"Anna Nowak","Wrocław","ES",7718.51,"card","declined"
"T30002634",2024,5,17,"Anna Wisniewski","Kraków","ES",1690.85,"card","approved"
"T30002635",2023,4,3,"Maria Mazur","Warszawa","PL",6229.28,"blik","declined"
"T30002636",2024,12,8,"Maria Nowak","Warszawa","DE",7006.48,"cash","approved"
"T30002637",2024,1,23,"Adam Wisniewski","Warszawa","IT",6133.71,"card","declined"
"T30002638",2025,3,3,"Tomasz Mazur","Wrocław","IT",4332,"card","approved"
"T30002639",2023,10,22,"Adam Kowalski","Kraków","FR",3657.4,"card","approved"
"T30002640",2025,3,15,"Tomasz Mazur","Warszawa","FR",6702.61,"transfer","approved"
"T30002641",2025,2,27,"Anna Wojcik","Gdańsk","PL",9714.12,"transfer","approved"
"T30002642",2023,10,28,"Piotr Wojcik","Kraków","IT",659.11,"cash","pending"
"T30002643",2023,6,16,"Anna Kowalski","Gdańsk","ES",2548.39,"card","pending"
"T30002644",2024,7,30,"Tomasz Mazur","Gdańsk","DE",9717.13,"card","approved"
"T30002645",2023,3,17,"Kasia Kaczmarek","Kraków","ES",1573.91,"card","pending"
"T30002646",2023,10,25,"Tomasz Kaczmarek","Poznań","FR",809.85,"transfer","approved"
"T30002647",2023,2,8,"Jan Wojcik","Kraków","IT",1057.38,"cash","approved"
"T30002648",2023,2,4,"Piotr Mazur","Wrocław","FR",6522.98,"transfer","approved"
"T30002649",2024,4,13,"Kasia Wisniewski","Poznań","IT",5939.76,"card","approved"
"T30002650",2024,3,11,"Adam Kaczmarek","Warszawa","IT",2664.72,"transfer","approved"
"T30002651",2023,1,11,"Jan Wisniewski","Poznań","FR",5795.28,"transfer","pending"
"T30002652",2023,7,31,"Kasia Wojcik","Poznań","PL",7703.46,"cash","approved"
"T30002653",2024,2,2,"Tomasz Mazur","Warszawa","PL",2371.48,"blik","pending"
"T30002654",2024,9,20,"Maria Wojcik","Poznań","PL",2027.98,"cash","declined"
"T30002655",2024,3,7,"Anna Kaczmarek","Warszawa","PL",3764.88,"blik","pending"
"T30002656",2024,5,9,"Jan Nowak","Kraków","FR",8547.07,"card","pending"
"T30002657",2024,4,30,"Adam Nowak","Warszawa","DE",2431.46,"card","declined"
"T30002658",2025,2,12,"Tomasz Mazur","Gdańsk","FR",2494.55,"transfer","declined"
"T30002659",2024,4,28,"Anna Nowak","Kraków","FR",8501.42,"transfer","declined"
"T30002660",2023,1,22,"Ewa Nowak","Kraków","DE",9504.37,"cash","approved"
"T30002661",2023,6,30,"Adam Kowalski","Gdańsk","FR",9711.15,"card","approved"
"T30002662",2024,1,5,"Tomasz Nowak","Wrocław","PL",5541.79,"blik","approved"
"T30002663",2023,12,4,"Adam Kaczmarek","Kraków","DE",5268.27,"card","approved"
"T30002664",2023,9,17,"Tomasz Wojcik","Warszawa","DE",5069.98,"cash","pending"
"T30002665",2025,10,7,"Jan Kowalski","Wrocław","PL",1090.64,"card","pending"
"T30002666",2024,3,17,"Piotr Kowalski","Kraków","ES",9596.26,"card","approved"
"T30002667",2025,3,2,"Anna Kaczmarek","Gdańsk","IT",6265.66,"cash","approved"
"T30002668",2025,10,9,"Adam Wojcik","Warszawa","IT",8103.2,"cash","declined"
"T30002669",2023,9,13,"Adam Mazur","Wrocław","DE",4005.31,"transfer","approved"
"T30002670",2025,9,22,"Tomasz Nowak","Kraków","IT",7160.24,"transfer","approved"
"T30002671",2025,4,23,"Piotr Nowak","Kraków","ES",3449.92,"cash","approved"
"T30002672",2025,1,6,"Tomasz Kowalski","Wrocław","PL",1180.58,"transfer","pending"
"T30002673",2023,7,8,"Piotr Kaczmarek","Kraków","PL",7812.13,"blik","pending"
"T30002674",2024,4,23,"Tomasz Kowalski","Poznań","FR",3817.77,"cash","approved"
"T30002675",2023,9,13,"Tomasz Kowalski","Kraków","IT",1641.96,"blik","declined"
"T30002676",2025,10,14,"Piotr Kowalski","Gdańsk","FR",9933.14,"card","pending"
"T30002677",2023,1,26,"Maria Wojcik","Gdańsk","IT",3735.12,"blik","approved"
"T30002678",2025,10,25,"Maria Kowalski","Warszawa","IT",8311.11,"cash","approved"
"T30002679",2023,12,25,"Kasia Kaczmarek","Gdańsk","IT",4375.03,"cash","approved"
"T30002680",2024,6,22,"Kasia Nowak","Gdańsk","DE",1770.59,"card","approved"
"T30002681",2023,6,2,"Kasia Wisniewski","Warszawa","FR",2316.29,"blik","approved"
"T30002682",2025,8,4,"Piotr Wojcik","Gdańsk","FR",8408.99,"cash","pending"
"T30002683",2025,1,23,"Anna Mazur","Wrocław","DE",881.54,"card","pending"
"T30002684",2024,5,8,"Tomasz Kaczmarek","Poznań","PL",831.46,"card","pending"
"T30002685",2025,4,15,"Maria Kowalski","Wrocław","PL",8947.28,"card","approved"
"T30002686",2024,12,10,"Jan Wojcik","Poznań","DE",6679.59,"transfer","declined"
"T30002687",2023,8,8,"Anna Kowalski","Warszawa","IT",2766.17,"blik","declined"
"T30002688",2025,1,12,"Ewa Mazur","Poznań","ES",136.85,"transfer","approved"
"T30002689",2024,3,25,"Jan Kaczmarek","Gdańsk","FR",1366.56,"card","declined"
"T30002690",2024,11,10,"Anna Kowalski","Gdańsk","FR",4325.21,"card","approved"
"T30002691",2023,6,16,"Tomasz Nowak","Warszawa","FR",5761.82,"cash","approved"
"T30002692",2025,5,30,"Jan Wojcik","Warszawa","IT",7015.72,"card","approved"
"T30002693",2023,1,13,"Anna Nowak","Warszawa","ES",6373.14,"cash","approved"
"T30002694",2025,11,3,"Anna Wisniewski","Warszawa","ES",6253.1,"blik","pending"
"T30002695",2024,6,5,"Tomasz Wojcik","Warszawa","IT",2754.54,"cash","declined"
"T30002696",2023,11,27,"Kasia Kaczmarek","Poznań","ES",1034.95,"cash","approved"
"T30002697",2025,7,18,"Adam Nowak","Wrocław","DE",2701.22,"transfer","declined"
"T30002698",2024,7,12,"Kasia Kaczmarek","Wrocław","PL",5496.6,"transfer","approved"
"T30002699",2023,5,31,"Ewa Nowak","Wrocław","IT",4488.81,"transfer","pending"
"T30002700",2025,6,6,"Piotr Kaczmarek","Wrocław","FR",683.85,"transfer","pending"
"T30002701",2024,7,23,"Kasia Kaczmarek","Wrocław","DE",4192.28,"blik","approved"
